Peer ID : 8
612dd93b-0e6f-11ec-8feb-0dcea3726d40 : 11272187.89 ms

612dd94e-0e6f-11ec-8feb-0dcea3726d40 : 11302534.04 ms

612dd972-0e6f-11ec-8feb-0dcea3726d40 : 11304273.26 ms

612dd97e-0e6f-11ec-8feb-0dcea3726d40 : 11381985.75 ms

612dd9b9-0e6f-11ec-8feb-0dcea3726d40 : 11418989.1 ms

612dd9d2-0e6f-11ec-8feb-0dcea3726d40 : 11443738.14 ms

612dd9e5-0e6f-11ec-8feb-0dcea3726d40 : 11498647.08 ms

612dda11-0e6f-11ec-8feb-0dcea3726d40 : 11533432.21 ms

612dda27-0e6f-11ec-8feb-0dcea3726d40 : 11599681.54 ms

612dda56-0e6f-11ec-8feb-0dcea3726d40 : 11634779.96 ms

612dda6c-0e6f-11ec-8feb-0dcea3726d40 : 11664379.97 ms

612dda8f-0e6f-11ec-8feb-0dcea3726d40 : 11681887.63 ms

612ddab2-0e6f-11ec-8feb-0dcea3726d40 : 11691308.62 ms

612ddac8-0e6f-11ec-8feb-0dcea3726d40 : 11691707.05 ms

612ddad0-0e6f-11ec-8feb-0dcea3726d40 : 11708541.92 ms

612ddaeb-0e6f-11ec-8feb-0dcea3726d40 : 11753670.86 ms

612ddb10-0e6f-11ec-8feb-0dcea3726d40 : 11792482.53 ms

612ddb5d-0e6f-11ec-8feb-0dcea3726d40 : 11819464.91 ms

612ddb6d-0e6f-11ec-8feb-0dcea3726d40 : 11852254.96 ms

612ddb98-0e6f-11ec-8feb-0dcea3726d40 : 11870033.37 ms

612ddbb3-0e6f-11ec-8feb-0dcea3726d40 : 11879171.82 ms

612ddbf6-0e6f-11ec-8feb-0dcea3726d40 : 11927899.86 ms

612ddc1b-0e6f-11ec-8feb-0dcea3726d40 : 11939649.65 ms

612ddc2b-0e6f-11ec-8feb-0dcea3726d40 : 11958710.57 ms

619f0454-0e6f-11ec-8feb-0dcea3726d40 : 11960736.27 ms

619f046e-0e6f-11ec-8feb-0dcea3726d40 : 11973757.57 ms

619f0489-0e6f-11ec-8feb-0dcea3726d40 : 12000771.22 ms

619f0492-0e6f-11ec-8feb-0dcea3726d40 : 12124534.39 ms

619f04df-0e6f-11ec-8feb-0dcea3726d40 : 12181237.57 ms

619f04f8-0e6f-11ec-8feb-0dcea3726d40 : 12238140.26 ms

619f0518-0e6f-11ec-8feb-0dcea3726d40 : 12259077.47 ms

619f053d-0e6f-11ec-8feb-0dcea3726d40 : 12273408.9 ms

619f054c-0e6f-11ec-8feb-0dcea3726d40 : 12386087.9 ms

619f059f-0e6f-11ec-8feb-0dcea3726d40 : 12433359.54 ms

619f05c7-0e6f-11ec-8feb-0dcea3726d40 : 12437574.12 ms

619f05d1-0e6f-11ec-8feb-0dcea3726d40 : 12509576.36 ms

619f060a-0e6f-11ec-8feb-0dcea3726d40 : 12580290.77 ms

619f0631-0e6f-11ec-8feb-0dcea3726d40 : 12668564.68 ms

619f0661-0e6f-11ec-8feb-0dcea3726d40 : 12695956.74 ms

619f0680-0e6f-11ec-8feb-0dcea3726d40 : 12828520.16 ms

619f06c2-0e6f-11ec-8feb-0dcea3726d40 : 12841803.12 ms

619f06de-0e6f-11ec-8feb-0dcea3726d40 : 12848850.57 ms

619f06f5-0e6f-11ec-8feb-0dcea3726d40 : 12881524.99 ms

619f0720-0e6f-11ec-8feb-0dcea3726d40 : 12896278.13 ms

619f072f-0e6f-11ec-8feb-0dcea3726d40 : 12902549.39 ms

619f0748-0e6f-11ec-8feb-0dcea3726d40 : 12918892.54 ms

619f0758-0e6f-11ec-8feb-0dcea3726d40 : 12928047.55 ms

619f0770-0e6f-11ec-8feb-0dcea3726d40 : 12956721.28 ms

619f0795-0e6f-11ec-8feb-0dcea3726d40 : 12961665.45 ms

619f07a0-0e6f-11ec-8feb-0dcea3726d40 : 12991960.68 ms

619f07c9-0e6f-11ec-8feb-0dcea3726d40 : 13028110.81 ms

619f07e3-0e6f-11ec-8feb-0dcea3726d40 : 13064398.26 ms

619f07ff-0e6f-11ec-8feb-0dcea3726d40 : 13118740.94 ms

619f0823-0e6f-11ec-8feb-0dcea3726d40 : 13120178.26 ms

62293a3d-0e6f-11ec-8feb-0dcea3726d40 : 13134727.65 ms

62293a4d-0e6f-11ec-8feb-0dcea3726d40 : 13144886.63 ms

62293a64-0e6f-11ec-8feb-0dcea3726d40 : 13232343.66 ms

62293a94-0e6f-11ec-8feb-0dcea3726d40 : 13250285.03 ms

62293abf-0e6f-11ec-8feb-0dcea3726d40 : 13274126.12 ms

62293af4-0e6f-11ec-8feb-0dcea3726d40 : 13316978.89 ms

62293b13-0e6f-11ec-8feb-0dcea3726d40 : 13354872.98 ms

62293b2a-0e6f-11ec-8feb-0dcea3726d40 : 13359585.99 ms

62293b43-0e6f-11ec-8feb-0dcea3726d40 : 13425597.32 ms

62293b6e-0e6f-11ec-8feb-0dcea3726d40 : 13429830.23 ms

62293b78-0e6f-11ec-8feb-0dcea3726d40 : 13464556.93 ms

62293ba3-0e6f-11ec-8feb-0dcea3726d40 : 13489209.76 ms

62293bbd-0e6f-11ec-8feb-0dcea3726d40 : 13503320.64 ms

62293bcc-0e6f-11ec-8feb-0dcea3726d40 : 13618401.85 ms

62293c13-0e6f-11ec-8feb-0dcea3726d40 : 13622687.04 ms

62293c46-0e6f-11ec-8feb-0dcea3726d40 : 13673648.8 ms

62293c64-0e6f-11ec-8feb-0dcea3726d40 : 13690241.65 ms

62293c76-0e6f-11ec-8feb-0dcea3726d40 : 13722625.19 ms

62293c9b-0e6f-11ec-8feb-0dcea3726d40 : 13739092.64 ms

62293cb2-0e6f-11ec-8feb-0dcea3726d40 : 13759045.44 ms

62293cc0-0e6f-11ec-8feb-0dcea3726d40 : 13799420.31 ms

62293ce7-0e6f-11ec-8feb-0dcea3726d40 : 13863799.23 ms

62293d10-0e6f-11ec-8feb-0dcea3726d40 : 13916853.78 ms

62293d3a-0e6f-11ec-8feb-0dcea3726d40 : 13923918.79 ms

62293d50-0e6f-11ec-8feb-0dcea3726d40 : 13962058.27 ms

62293d7d-0e6f-11ec-8feb-0dcea3726d40 : 13968600.42 ms

62293d90-0e6f-11ec-8feb-0dcea3726d40 : 13989558.51 ms

62293da0-0e6f-11ec-8feb-0dcea3726d40 : 14016414.99 ms

62293dcb-0e6f-11ec-8feb-0dcea3726d40 : 14070910.44 ms

62293df4-0e6f-11ec-8feb-0dcea3726d40 : 14091770.16 ms

62a6a112-0e6f-11ec-8feb-0dcea3726d40 : 14093284.11 ms

62a6a12e-0e6f-11ec-8feb-0dcea3726d40 : 14141934.72 ms

62a6a14f-0e6f-11ec-8feb-0dcea3726d40 : 14159396.59 ms

62a6a167-0e6f-11ec-8feb-0dcea3726d40 : 14178200.91 ms

62a6a187-0e6f-11ec-8feb-0dcea3726d40 : 14253947.01 ms

62a6a1a6-0e6f-11ec-8feb-0dcea3726d40 : 14268398.28 ms

62a6a1ce-0e6f-11ec-8feb-0dcea3726d40 : 14270966.67 ms

62a6a1e6-0e6f-11ec-8feb-0dcea3726d40 : 14281995.97 ms

62a6a1ef-0e6f-11ec-8feb-0dcea3726d40 : 14329426.06 ms

