Peer ID : 5
5edd48a3-0e6f-11ec-8feb-0dcea3726d40 : 5987830.92 ms

5edd48a8-0e6f-11ec-8feb-0dcea3726d40 : 6006319.18 ms

5edd48c7-0e6f-11ec-8feb-0dcea3726d40 : 6049626.47 ms

5edd48e7-0e6f-11ec-8feb-0dcea3726d40 : 6050773.47 ms

5edd48fc-0e6f-11ec-8feb-0dcea3726d40 : 6066721.11 ms

5edd491a-0e6f-11ec-8feb-0dcea3726d40 : 6106882.48 ms

5edd4941-0e6f-11ec-8feb-0dcea3726d40 : 6109200.34 ms

5edd495f-0e6f-11ec-8feb-0dcea3726d40 : 6117309.97 ms

5edd4978-0e6f-11ec-8feb-0dcea3726d40 : 6133574.09 ms

5edd4995-0e6f-11ec-8feb-0dcea3726d40 : 6160703.09 ms

5edd49b4-0e6f-11ec-8feb-0dcea3726d40 : 6175835.29 ms

5edd49bf-0e6f-11ec-8feb-0dcea3726d40 : 6236818.5 ms

5edd49e9-0e6f-11ec-8feb-0dcea3726d40 : 6271168.78 ms

5edd4a0c-0e6f-11ec-8feb-0dcea3726d40 : 6281472.31 ms

5edd4a44-0e6f-11ec-8feb-0dcea3726d40 : 6366071.75 ms

5edd4a71-0e6f-11ec-8feb-0dcea3726d40 : 6438106.18 ms

5edd4a9e-0e6f-11ec-8feb-0dcea3726d40 : 6545050.57 ms

5edd4ac0-0e6f-11ec-8feb-0dcea3726d40 : 6578272.21 ms

5edd4adc-0e6f-11ec-8feb-0dcea3726d40 : 6585131.75 ms

5edd4b00-0e6f-11ec-8feb-0dcea3726d40 : 6595818.92 ms

5edd4b46-0e6f-11ec-8feb-0dcea3726d40 : 6718163.03 ms

5edd4b72-0e6f-11ec-8feb-0dcea3726d40 : 6724015.79 ms

5edd4b85-0e6f-11ec-8feb-0dcea3726d40 : 6745550.02 ms

5edd4ba4-0e6f-11ec-8feb-0dcea3726d40 : 6749435.28 ms

5f49d648-0e6f-11ec-8feb-0dcea3726d40 : 6750607.01 ms

5f49d664-0e6f-11ec-8feb-0dcea3726d40 : 6761913.33 ms

5f49d679-0e6f-11ec-8feb-0dcea3726d40 : 6769511.75 ms

5f49d68f-0e6f-11ec-8feb-0dcea3726d40 : 6865176.04 ms

5f49d6c9-0e6f-11ec-8feb-0dcea3726d40 : 6921421.83 ms

5f49d6eb-0e6f-11ec-8feb-0dcea3726d40 : 6958493.49 ms

5f49d713-0e6f-11ec-8feb-0dcea3726d40 : 6982073.03 ms

5f49d72d-0e6f-11ec-8feb-0dcea3726d40 : 6983652.64 ms

5f49d73a-0e6f-11ec-8feb-0dcea3726d40 : 7025985.08 ms

5f49d75d-0e6f-11ec-8feb-0dcea3726d40 : 7049040.75 ms

5f49d788-0e6f-11ec-8feb-0dcea3726d40 : 7069361.53 ms

5f49d79e-0e6f-11ec-8feb-0dcea3726d40 : 7104738.61 ms

5f49d7c3-0e6f-11ec-8feb-0dcea3726d40 : 7108471.7 ms

5f49d7cc-0e6f-11ec-8feb-0dcea3726d40 : 7129480.31 ms

5f49d7e9-0e6f-11ec-8feb-0dcea3726d40 : 7192738.61 ms

5f49d813-0e6f-11ec-8feb-0dcea3726d40 : 7220460.92 ms

5f49d841-0e6f-11ec-8feb-0dcea3726d40 : 7246525.75 ms

5f49d867-0e6f-11ec-8feb-0dcea3726d40 : 7261433.11 ms

5f49d870-0e6f-11ec-8feb-0dcea3726d40 : 7267971.66 ms

5f49d896-0e6f-11ec-8feb-0dcea3726d40 : 7302072.97 ms

5f49d8ad-0e6f-11ec-8feb-0dcea3726d40 : 7315139.42 ms

5f49d8ca-0e6f-11ec-8feb-0dcea3726d40 : 7355301.94 ms

5f49d8ea-0e6f-11ec-8feb-0dcea3726d40 : 7362602.84 ms

5f49d913-0e6f-11ec-8feb-0dcea3726d40 : 7407249.44 ms

5f49d92b-0e6f-11ec-8feb-0dcea3726d40 : 7469242.67 ms

5f49d95f-0e6f-11ec-8feb-0dcea3726d40 : 7521687.76 ms

5f49d97c-0e6f-11ec-8feb-0dcea3726d40 : 7563788.4 ms

5f49d9ad-0e6f-11ec-8feb-0dcea3726d40 : 7569938.01 ms

5f49d9ba-0e6f-11ec-8feb-0dcea3726d40 : 7594604.87 ms

5f49d9db-0e6f-11ec-8feb-0dcea3726d40 : 7642328.62 ms

5f49da04-0e6f-11ec-8feb-0dcea3726d40 : 7644565.29 ms

5f49da10-0e6f-11ec-8feb-0dcea3726d40 : 7727994.79 ms

5fb6a73c-0e6f-11ec-8feb-0dcea3726d40 : 7794920.49 ms

5fb6a762-0e6f-11ec-8feb-0dcea3726d40 : 7900150.98 ms

5fb6a7a3-0e6f-11ec-8feb-0dcea3726d40 : 7953910.2 ms

5fb6a7e3-0e6f-11ec-8feb-0dcea3726d40 : 7984555.95 ms

5fb6a7ea-0e6f-11ec-8feb-0dcea3726d40 : 7992015.59 ms

5fb6a80a-0e6f-11ec-8feb-0dcea3726d40 : 8107879.08 ms

5fb6a831-0e6f-11ec-8feb-0dcea3726d40 : 8139713.66 ms

5fb6a85c-0e6f-11ec-8feb-0dcea3726d40 : 8208840.47 ms

5fb6a87d-0e6f-11ec-8feb-0dcea3726d40 : 8241578.41 ms

5fb6a8bb-0e6f-11ec-8feb-0dcea3726d40 : 8259036.92 ms

5fb6a8d7-0e6f-11ec-8feb-0dcea3726d40 : 8301101.55 ms

5fb6a8fe-0e6f-11ec-8feb-0dcea3726d40 : 8302829.67 ms

5fb6a90f-0e6f-11ec-8feb-0dcea3726d40 : 8317533.62 ms

5fb6a929-0e6f-11ec-8feb-0dcea3726d40 : 8326131.41 ms

5fb6a94a-0e6f-11ec-8feb-0dcea3726d40 : 8337471.95 ms

5fb6a95b-0e6f-11ec-8feb-0dcea3726d40 : 8377635.64 ms

5fb6a977-0e6f-11ec-8feb-0dcea3726d40 : 8423179.91 ms

5fb6a98c-0e6f-11ec-8feb-0dcea3726d40 : 8428271.49 ms

5fb6a9b4-0e6f-11ec-8feb-0dcea3726d40 : 8451881.93 ms

5fb6a9ca-0e6f-11ec-8feb-0dcea3726d40 : 8507625.22 ms

5fb6a9e4-0e6f-11ec-8feb-0dcea3726d40 : 8544794.66 ms

5fb6aa04-0e6f-11ec-8feb-0dcea3726d40 : 8658487.44 ms

5fb6aa3d-0e6f-11ec-8feb-0dcea3726d40 : 8711142.31 ms

5fb6aa76-0e6f-11ec-8feb-0dcea3726d40 : 8714485.07 ms

5fb6aa85-0e6f-11ec-8feb-0dcea3726d40 : 8737340.88 ms

5fb6aaa1-0e6f-11ec-8feb-0dcea3726d40 : 8747652.69 ms

5fb6aac2-0e6f-11ec-8feb-0dcea3726d40 : 8771305.95 ms

5fb6aaf9-0e6f-11ec-8feb-0dcea3726d40 : 8828019.21 ms

5fb6ab04-0e6f-11ec-8feb-0dcea3726d40 : 8843811.23 ms

6031e7d4-0e6f-11ec-8feb-0dcea3726d40 : 8847017.68 ms

6031e7e4-0e6f-11ec-8feb-0dcea3726d40 : 8874784.03 ms

6031e816-0e6f-11ec-8feb-0dcea3726d40 : 8913437.19 ms

6031e833-0e6f-11ec-8feb-0dcea3726d40 : 9012660.23 ms

6031e873-0e6f-11ec-8feb-0dcea3726d40 : 9112510.47 ms

6031e8ea-0e6f-11ec-8feb-0dcea3726d40 : 9178651.16 ms

6031e903-0e6f-11ec-8feb-0dcea3726d40 : 9181205.63 ms

6031e913-0e6f-11ec-8feb-0dcea3726d40 : 9215103.37 ms

6031e92d-0e6f-11ec-8feb-0dcea3726d40 : 9280575.52 ms

6031e95c-0e6f-11ec-8feb-0dcea3726d40 : 9296603.22 ms

6031e975-0e6f-11ec-8feb-0dcea3726d40 : 9310124.11 ms

6031e997-0e6f-11ec-8feb-0dcea3726d40 : 9391891.56 ms

6031e9c3-0e6f-11ec-8feb-0dcea3726d40 : 9406576.83 ms

6031e9ec-0e6f-11ec-8feb-0dcea3726d40 : 9448857.95 ms

6031ea10-0e6f-11ec-8feb-0dcea3726d40 : 9459530.85 ms

6031ea25-0e6f-11ec-8feb-0dcea3726d40 : 9463636.55 ms

6031ea36-0e6f-11ec-8feb-0dcea3726d40 : 9495552.38 ms

6031ea4d-0e6f-11ec-8feb-0dcea3726d40 : 9509954.25 ms

6031ea71-0e6f-11ec-8feb-0dcea3726d40 : 9531387.58 ms

6031ea8b-0e6f-11ec-8feb-0dcea3726d40 : 9558132.29 ms

6031eaa1-0e6f-11ec-8feb-0dcea3726d40 : 9586592.94 ms

6031eabd-0e6f-11ec-8feb-0dcea3726d40 : 9625059.29 ms

6031eb13-0e6f-11ec-8feb-0dcea3726d40 : 9734342.46 ms

6031eb7a-0e6f-11ec-8feb-0dcea3726d40 : 9858936.12 ms

6031eba7-0e6f-11ec-8feb-0dcea3726d40 : 9893068.15 ms

60a97246-0e6f-11ec-8feb-0dcea3726d40 : 9910957.84 ms

60a9726a-0e6f-11ec-8feb-0dcea3726d40 : 10028302.93 ms

60a9729b-0e6f-11ec-8feb-0dcea3726d40 : 10088926.88 ms

60a972cb-0e6f-11ec-8feb-0dcea3726d40 : 10126867.19 ms

60a972e1-0e6f-11ec-8feb-0dcea3726d40 : 10142080.05 ms

60a97314-0e6f-11ec-8feb-0dcea3726d40 : 10203302.94 ms

60a97338-0e6f-11ec-8feb-0dcea3726d40 : 10240262.18 ms

60a9734f-0e6f-11ec-8feb-0dcea3726d40 : 10250861.75 ms

60a9736a-0e6f-11ec-8feb-0dcea3726d40 : 10271396.36 ms

60a9738f-0e6f-11ec-8feb-0dcea3726d40 : 10297971.21 ms

60a973b5-0e6f-11ec-8feb-0dcea3726d40 : 10320715.83 ms

60a973cc-0e6f-11ec-8feb-0dcea3726d40 : 10342603.91 ms

60a973db-0e6f-11ec-8feb-0dcea3726d40 : 10374486.19 ms

60a97436-0e6f-11ec-8feb-0dcea3726d40 : 10586499.85 ms

60a97462-0e6f-11ec-8feb-0dcea3726d40 : 10687458.56 ms

60a974c3-0e6f-11ec-8feb-0dcea3726d40 : 10693425.51 ms

60a974c7-0e6f-11ec-8feb-0dcea3726d40 : 10722522.17 ms

60a974e6-0e6f-11ec-8feb-0dcea3726d40 : 10793928.57 ms

60a9751e-0e6f-11ec-8feb-0dcea3726d40 : 10839136.74 ms

60a97550-0e6f-11ec-8feb-0dcea3726d40 : 10923485.89 ms

60a97579-0e6f-11ec-8feb-0dcea3726d40 : 10946365.71 ms

60a9759c-0e6f-11ec-8feb-0dcea3726d40 : 10949242.2 ms

60a975ae-0e6f-11ec-8feb-0dcea3726d40 : 11061616.67 ms

60a975f8-0e6f-11ec-8feb-0dcea3726d40 : 11066119.33 ms

60a9760f-0e6f-11ec-8feb-0dcea3726d40 : 11104625.21 ms

612dd84a-0e6f-11ec-8feb-0dcea3726d40 : 11139952.63 ms

612dd8a3-0e6f-11ec-8feb-0dcea3726d40 : 11171364.33 ms

612dd8b1-0e6f-11ec-8feb-0dcea3726d40 : 11181721.97 ms

612dd8c1-0e6f-11ec-8feb-0dcea3726d40 : 11234704.57 ms

612dd8f0-0e6f-11ec-8feb-0dcea3726d40 : 11250845.82 ms

612dd906-0e6f-11ec-8feb-0dcea3726d40 : 11262218.29 ms

612dd924-0e6f-11ec-8feb-0dcea3726d40 : 11267316.33 ms

612dd93b-0e6f-11ec-8feb-0dcea3726d40 : 11272196.72 ms

612dd94e-0e6f-11ec-8feb-0dcea3726d40 : 11302515.53 ms

612dd972-0e6f-11ec-8feb-0dcea3726d40 : 11304165.22 ms

612dd9b9-0e6f-11ec-8feb-0dcea3726d40 : 11418996.94 ms

612dda11-0e6f-11ec-8feb-0dcea3726d40 : 11533437.6 ms

