Peer ID : 6
5edd47dc-0e6f-11ec-8feb-0dcea3726d40 : 5811579.14 ms

5edd47fc-0e6f-11ec-8feb-0dcea3726d40 : 5840128.05 ms

5edd480b-0e6f-11ec-8feb-0dcea3726d40 : 5880549.69 ms

5edd484e-0e6f-11ec-8feb-0dcea3726d40 : 5955370.68 ms

5edd486f-0e6f-11ec-8feb-0dcea3726d40 : 5967709.44 ms

5edd48a3-0e6f-11ec-8feb-0dcea3726d40 : 5987873.22 ms

5edd48a8-0e6f-11ec-8feb-0dcea3726d40 : 6006361.6 ms

5edd48c7-0e6f-11ec-8feb-0dcea3726d40 : 6049670.09 ms

5edd48e7-0e6f-11ec-8feb-0dcea3726d40 : 6050815.79 ms

5edd48fc-0e6f-11ec-8feb-0dcea3726d40 : 6066766.48 ms

5edd491a-0e6f-11ec-8feb-0dcea3726d40 : 6106924.68 ms

5edd495f-0e6f-11ec-8feb-0dcea3726d40 : 6117352.35 ms

5edd4978-0e6f-11ec-8feb-0dcea3726d40 : 6133616.3 ms

5edd4995-0e6f-11ec-8feb-0dcea3726d40 : 6160745.62 ms

5edd49b4-0e6f-11ec-8feb-0dcea3726d40 : 6175877.64 ms

5edd49bf-0e6f-11ec-8feb-0dcea3726d40 : 6236861.39 ms

5edd49e9-0e6f-11ec-8feb-0dcea3726d40 : 6271213.53 ms

5edd4a0c-0e6f-11ec-8feb-0dcea3726d40 : 6281514.67 ms

5edd4a27-0e6f-11ec-8feb-0dcea3726d40 : 6317472.71 ms

5edd4a44-0e6f-11ec-8feb-0dcea3726d40 : 6366114.75 ms

5edd4a71-0e6f-11ec-8feb-0dcea3726d40 : 6438148.94 ms

5edd4ac0-0e6f-11ec-8feb-0dcea3726d40 : 6578314.88 ms

5edd4adc-0e6f-11ec-8feb-0dcea3726d40 : 6585173.96 ms

5edd4b00-0e6f-11ec-8feb-0dcea3726d40 : 6595862.42 ms

5edd4b0f-0e6f-11ec-8feb-0dcea3726d40 : 6600686.74 ms

5edd4b1b-0e6f-11ec-8feb-0dcea3726d40 : 6630939.75 ms

5edd4b46-0e6f-11ec-8feb-0dcea3726d40 : 6718206.69 ms

5edd4b85-0e6f-11ec-8feb-0dcea3726d40 : 6745595.42 ms

5f49d664-0e6f-11ec-8feb-0dcea3726d40 : 6761956.19 ms

5f49d679-0e6f-11ec-8feb-0dcea3726d40 : 6769553.95 ms

5f49d68f-0e6f-11ec-8feb-0dcea3726d40 : 6865218.39 ms

5f49d6c9-0e6f-11ec-8feb-0dcea3726d40 : 6921465.33 ms

5f49d6eb-0e6f-11ec-8feb-0dcea3726d40 : 6958537.23 ms

5f49d72d-0e6f-11ec-8feb-0dcea3726d40 : 6983695.11 ms

5f49d73a-0e6f-11ec-8feb-0dcea3726d40 : 7026027.26 ms

5f49d75d-0e6f-11ec-8feb-0dcea3726d40 : 7049083.5 ms

5f49d788-0e6f-11ec-8feb-0dcea3726d40 : 7069405.04 ms

5f49d79e-0e6f-11ec-8feb-0dcea3726d40 : 7104782.03 ms

5f49d7c3-0e6f-11ec-8feb-0dcea3726d40 : 7108514.19 ms

5f49d7cc-0e6f-11ec-8feb-0dcea3726d40 : 7129522.52 ms

5f49d7e9-0e6f-11ec-8feb-0dcea3726d40 : 7192781.51 ms

5f49d813-0e6f-11ec-8feb-0dcea3726d40 : 7220503.57 ms

5f49d82e-0e6f-11ec-8feb-0dcea3726d40 : 7221298.75 ms

5f49d841-0e6f-11ec-8feb-0dcea3726d40 : 7246568.52 ms

5f49d867-0e6f-11ec-8feb-0dcea3726d40 : 7261475.57 ms

5f49d870-0e6f-11ec-8feb-0dcea3726d40 : 7268014.11 ms

5f49d896-0e6f-11ec-8feb-0dcea3726d40 : 7302116.17 ms

5f49d8ad-0e6f-11ec-8feb-0dcea3726d40 : 7315182.36 ms

5f49d8ca-0e6f-11ec-8feb-0dcea3726d40 : 7355344.56 ms

5f49d8fa-0e6f-11ec-8feb-0dcea3726d40 : 7368476.37 ms

5f49d913-0e6f-11ec-8feb-0dcea3726d40 : 7407292.9 ms

5f49d92b-0e6f-11ec-8feb-0dcea3726d40 : 7469285.11 ms

5f49d95f-0e6f-11ec-8feb-0dcea3726d40 : 7521733.24 ms

5f49d97c-0e6f-11ec-8feb-0dcea3726d40 : 7563830.77 ms

5f49d9ad-0e6f-11ec-8feb-0dcea3726d40 : 7569982.81 ms

5f49d9ba-0e6f-11ec-8feb-0dcea3726d40 : 7594647.28 ms

5f49d9db-0e6f-11ec-8feb-0dcea3726d40 : 7642370.97 ms

5f49da04-0e6f-11ec-8feb-0dcea3726d40 : 7644607.89 ms

5f49da10-0e6f-11ec-8feb-0dcea3726d40 : 7728036.92 ms

5fb6a73c-0e6f-11ec-8feb-0dcea3726d40 : 7794962.88 ms

5fb6a762-0e6f-11ec-8feb-0dcea3726d40 : 7900193.52 ms

5fb6a7a3-0e6f-11ec-8feb-0dcea3726d40 : 7953954.07 ms

5fb6a7c0-0e6f-11ec-8feb-0dcea3726d40 : 7966314.79 ms

5fb6a7e3-0e6f-11ec-8feb-0dcea3726d40 : 7984600.47 ms

5fb6a7ea-0e6f-11ec-8feb-0dcea3726d40 : 7992060.76 ms

5fb6a831-0e6f-11ec-8feb-0dcea3726d40 : 8139756.18 ms

5fb6a85c-0e6f-11ec-8feb-0dcea3726d40 : 8208884.78 ms

5fb6a87d-0e6f-11ec-8feb-0dcea3726d40 : 8241620.81 ms

5fb6a8a1-0e6f-11ec-8feb-0dcea3726d40 : 8241765.98 ms

5fb6a8bb-0e6f-11ec-8feb-0dcea3726d40 : 8259079.4 ms

5fb6a8d7-0e6f-11ec-8feb-0dcea3726d40 : 8301144.19 ms

5fb6a90f-0e6f-11ec-8feb-0dcea3726d40 : 8317575.79 ms

5fb6a929-0e6f-11ec-8feb-0dcea3726d40 : 8326174.02 ms

5fb6a94a-0e6f-11ec-8feb-0dcea3726d40 : 8337514.43 ms

5fb6a95b-0e6f-11ec-8feb-0dcea3726d40 : 8377678.22 ms

5fb6a977-0e6f-11ec-8feb-0dcea3726d40 : 8423222.24 ms

5fb6a98c-0e6f-11ec-8feb-0dcea3726d40 : 8428314.26 ms

5fb6a9b4-0e6f-11ec-8feb-0dcea3726d40 : 8451924.65 ms

5fb6a9ca-0e6f-11ec-8feb-0dcea3726d40 : 8507668.01 ms

5fb6a9e4-0e6f-11ec-8feb-0dcea3726d40 : 8544837.81 ms

5fb6aa04-0e6f-11ec-8feb-0dcea3726d40 : 8658529.91 ms

5fb6aa3d-0e6f-11ec-8feb-0dcea3726d40 : 8711186.58 ms

5fb6aa76-0e6f-11ec-8feb-0dcea3726d40 : 8714530.73 ms

5fb6aa85-0e6f-11ec-8feb-0dcea3726d40 : 8737383.03 ms

5fb6aaa1-0e6f-11ec-8feb-0dcea3726d40 : 8747695.05 ms

5fb6aac2-0e6f-11ec-8feb-0dcea3726d40 : 8771348.71 ms

5fb6aad6-0e6f-11ec-8feb-0dcea3726d40 : 8803291.45 ms

5fb6aaf9-0e6f-11ec-8feb-0dcea3726d40 : 8828062.37 ms

5fb6ab04-0e6f-11ec-8feb-0dcea3726d40 : 8843853.77 ms

6031e7d4-0e6f-11ec-8feb-0dcea3726d40 : 8847060.27 ms

6031e7e4-0e6f-11ec-8feb-0dcea3726d40 : 8874827.86 ms

6031e816-0e6f-11ec-8feb-0dcea3726d40 : 8913479.63 ms

6031e833-0e6f-11ec-8feb-0dcea3726d40 : 9012703.71 ms

6031e858-0e6f-11ec-8feb-0dcea3726d40 : 9033283.86 ms

6031e8ad-0e6f-11ec-8feb-0dcea3726d40 : 9136496.69 ms

6031e8c1-0e6f-11ec-8feb-0dcea3726d40 : 9158513.2 ms

6031e8ea-0e6f-11ec-8feb-0dcea3726d40 : 9178693.56 ms

6031e913-0e6f-11ec-8feb-0dcea3726d40 : 9215146.03 ms

6031e92d-0e6f-11ec-8feb-0dcea3726d40 : 9280617.97 ms

6031e95c-0e6f-11ec-8feb-0dcea3726d40 : 9296648.07 ms

6031e975-0e6f-11ec-8feb-0dcea3726d40 : 9310172.1 ms

6031e997-0e6f-11ec-8feb-0dcea3726d40 : 9391934.73 ms

6031e9c3-0e6f-11ec-8feb-0dcea3726d40 : 9406619.34 ms

6031e9ec-0e6f-11ec-8feb-0dcea3726d40 : 9448901.64 ms

6031ea10-0e6f-11ec-8feb-0dcea3726d40 : 9459574.72 ms

6031ea36-0e6f-11ec-8feb-0dcea3726d40 : 9495595.07 ms

6031ea4d-0e6f-11ec-8feb-0dcea3726d40 : 9509998.69 ms

6031ea71-0e6f-11ec-8feb-0dcea3726d40 : 9531430.06 ms

6031eaa1-0e6f-11ec-8feb-0dcea3726d40 : 9586635.28 ms

6031eae2-0e6f-11ec-8feb-0dcea3726d40 : 9699900.5 ms

6031eb13-0e6f-11ec-8feb-0dcea3726d40 : 9734385.36 ms

6031eb29-0e6f-11ec-8feb-0dcea3726d40 : 9741472.99 ms

6031eb3a-0e6f-11ec-8feb-0dcea3726d40 : 9779041.2 ms

6031eb5f-0e6f-11ec-8feb-0dcea3726d40 : 9784684.89 ms

6031eb7a-0e6f-11ec-8feb-0dcea3726d40 : 9858979.21 ms

6031eba7-0e6f-11ec-8feb-0dcea3726d40 : 9893111.81 ms

60a97246-0e6f-11ec-8feb-0dcea3726d40 : 9911000.16 ms

60a9726a-0e6f-11ec-8feb-0dcea3726d40 : 10028346.51 ms

60a9729b-0e6f-11ec-8feb-0dcea3726d40 : 10088971.79 ms

60a972cb-0e6f-11ec-8feb-0dcea3726d40 : 10126909.96 ms

60a972e1-0e6f-11ec-8feb-0dcea3726d40 : 10142123.42 ms

60a972fd-0e6f-11ec-8feb-0dcea3726d40 : 10181687.72 ms

60a97338-0e6f-11ec-8feb-0dcea3726d40 : 10240305.63 ms

60a9734f-0e6f-11ec-8feb-0dcea3726d40 : 10250904.42 ms

60a9736a-0e6f-11ec-8feb-0dcea3726d40 : 10271438.85 ms

60a9738f-0e6f-11ec-8feb-0dcea3726d40 : 10298014.86 ms

60a973b5-0e6f-11ec-8feb-0dcea3726d40 : 10320761.16 ms

60a973cc-0e6f-11ec-8feb-0dcea3726d40 : 10342646.43 ms

60a973db-0e6f-11ec-8feb-0dcea3726d40 : 10374535.68 ms

60a973fa-0e6f-11ec-8feb-0dcea3726d40 : 10504491.03 ms

60a97436-0e6f-11ec-8feb-0dcea3726d40 : 10586545.2 ms

60a97462-0e6f-11ec-8feb-0dcea3726d40 : 10687502.91 ms

60a974a5-0e6f-11ec-8feb-0dcea3726d40 : 10690477.97 ms

60a974c3-0e6f-11ec-8feb-0dcea3726d40 : 10693469.54 ms

60a974c7-0e6f-11ec-8feb-0dcea3726d40 : 10722565.19 ms

60a974e6-0e6f-11ec-8feb-0dcea3726d40 : 10793971.54 ms

60a9751e-0e6f-11ec-8feb-0dcea3726d40 : 10839179.25 ms

60a97536-0e6f-11ec-8feb-0dcea3726d40 : 10841395.38 ms

60a97550-0e6f-11ec-8feb-0dcea3726d40 : 10923529.6 ms

60a97579-0e6f-11ec-8feb-0dcea3726d40 : 10946409.6 ms

60a9759c-0e6f-11ec-8feb-0dcea3726d40 : 10949285.17 ms

60a975ae-0e6f-11ec-8feb-0dcea3726d40 : 11061659.18 ms

60a975f8-0e6f-11ec-8feb-0dcea3726d40 : 11066162.09 ms

60a9760f-0e6f-11ec-8feb-0dcea3726d40 : 11104670.64 ms

612dd84a-0e6f-11ec-8feb-0dcea3726d40 : 11139995.22 ms

612dd86a-0e6f-11ec-8feb-0dcea3726d40 : 11154440.38 ms

612dd87f-0e6f-11ec-8feb-0dcea3726d40 : 11160895.94 ms

