Peer ID : 0
5edd4978-0e6f-11ec-8feb-0dcea3726d40 : 6133822.73 ms

5edd4995-0e6f-11ec-8feb-0dcea3726d40 : 6160576.13 ms

5edd49b4-0e6f-11ec-8feb-0dcea3726d40 : 6175918.14 ms

5edd49bf-0e6f-11ec-8feb-0dcea3726d40 : 6237066.79 ms

5edd49e9-0e6f-11ec-8feb-0dcea3726d40 : 6271417.48 ms

5edd4a0c-0e6f-11ec-8feb-0dcea3726d40 : 6281721.9 ms

5edd4a27-0e6f-11ec-8feb-0dcea3726d40 : 6317675.43 ms

5edd4a44-0e6f-11ec-8feb-0dcea3726d40 : 6366320.03 ms

5edd4a71-0e6f-11ec-8feb-0dcea3726d40 : 6438187.98 ms

5edd4a9e-0e6f-11ec-8feb-0dcea3726d40 : 6545300.44 ms

5edd4ac0-0e6f-11ec-8feb-0dcea3726d40 : 6578521.88 ms

5edd4adc-0e6f-11ec-8feb-0dcea3726d40 : 6585382.11 ms

5edd4b0f-0e6f-11ec-8feb-0dcea3726d40 : 6600891.89 ms

5edd4b1b-0e6f-11ec-8feb-0dcea3726d40 : 6631144.44 ms

5edd4b46-0e6f-11ec-8feb-0dcea3726d40 : 6718034.22 ms

5edd4b72-0e6f-11ec-8feb-0dcea3726d40 : 6724267.71 ms

5edd4b85-0e6f-11ec-8feb-0dcea3726d40 : 6745798.84 ms

5edd4ba4-0e6f-11ec-8feb-0dcea3726d40 : 6749684.72 ms

5f49d648-0e6f-11ec-8feb-0dcea3726d40 : 6750857.85 ms

5f49d664-0e6f-11ec-8feb-0dcea3726d40 : 6762161.74 ms

5f49d679-0e6f-11ec-8feb-0dcea3726d40 : 6769760.91 ms

5f49d68f-0e6f-11ec-8feb-0dcea3726d40 : 6865425.71 ms

5f49d6c9-0e6f-11ec-8feb-0dcea3726d40 : 6921293.8 ms

5f49d6eb-0e6f-11ec-8feb-0dcea3726d40 : 6958742.43 ms

5f49d713-0e6f-11ec-8feb-0dcea3726d40 : 6982321.56 ms

5f49d72d-0e6f-11ec-8feb-0dcea3726d40 : 6983900.91 ms

5f49d73a-0e6f-11ec-8feb-0dcea3726d40 : 7026233.23 ms

5f49d75d-0e6f-11ec-8feb-0dcea3726d40 : 7049290.26 ms

5f49d788-0e6f-11ec-8feb-0dcea3726d40 : 7069610.74 ms

5f49d79e-0e6f-11ec-8feb-0dcea3726d40 : 7104987.42 ms

5f49d7c3-0e6f-11ec-8feb-0dcea3726d40 : 7108551.58 ms

5f49d7cc-0e6f-11ec-8feb-0dcea3726d40 : 7129729.18 ms

5f49d7e9-0e6f-11ec-8feb-0dcea3726d40 : 7192988.11 ms

5f49d813-0e6f-11ec-8feb-0dcea3726d40 : 7220711.69 ms

5f49d82e-0e6f-11ec-8feb-0dcea3726d40 : 7221504.54 ms

5f49d841-0e6f-11ec-8feb-0dcea3726d40 : 7246774.15 ms

5f49d867-0e6f-11ec-8feb-0dcea3726d40 : 7261303.6 ms

5f49d870-0e6f-11ec-8feb-0dcea3726d40 : 7267843.37 ms

5f49d896-0e6f-11ec-8feb-0dcea3726d40 : 7302153.58 ms

5f49d8ad-0e6f-11ec-8feb-0dcea3726d40 : 7315387.64 ms

5f49d8ca-0e6f-11ec-8feb-0dcea3726d40 : 7355379.38 ms

5f49d8ea-0e6f-11ec-8feb-0dcea3726d40 : 7362856.38 ms

5f49d8fa-0e6f-11ec-8feb-0dcea3726d40 : 7368682.16 ms

5f49d92b-0e6f-11ec-8feb-0dcea3726d40 : 7469491.16 ms

5f49d95f-0e6f-11ec-8feb-0dcea3726d40 : 7521769.88 ms

5f49d97c-0e6f-11ec-8feb-0dcea3726d40 : 7564036.86 ms

5f49d9ad-0e6f-11ec-8feb-0dcea3726d40 : 7570017.94 ms

5f49d9ba-0e6f-11ec-8feb-0dcea3726d40 : 7594853.11 ms

5f49d9db-0e6f-11ec-8feb-0dcea3726d40 : 7642579.01 ms

5f49da10-0e6f-11ec-8feb-0dcea3726d40 : 7728243.71 ms

5fb6a73c-0e6f-11ec-8feb-0dcea3726d40 : 7795169.1 ms

5fb6a762-0e6f-11ec-8feb-0dcea3726d40 : 7900400.65 ms

5fb6a7a3-0e6f-11ec-8feb-0dcea3726d40 : 7954158.98 ms

5fb6a7c0-0e6f-11ec-8feb-0dcea3726d40 : 7966517.08 ms

5fb6a7e3-0e6f-11ec-8feb-0dcea3726d40 : 7984427.08 ms

5fb6a80a-0e6f-11ec-8feb-0dcea3726d40 : 8108129.42 ms

5fb6a831-0e6f-11ec-8feb-0dcea3726d40 : 8139963.23 ms

5fb6a87d-0e6f-11ec-8feb-0dcea3726d40 : 8241827.69 ms

5fb6a8a1-0e6f-11ec-8feb-0dcea3726d40 : 8241972.58 ms

5fb6a8d7-0e6f-11ec-8feb-0dcea3726d40 : 8300973.06 ms

5fb6a8fe-0e6f-11ec-8feb-0dcea3726d40 : 8303078.63 ms

5fb6a90f-0e6f-11ec-8feb-0dcea3726d40 : 8317781.92 ms

5fb6a929-0e6f-11ec-8feb-0dcea3726d40 : 8326382.43 ms

5fb6a94a-0e6f-11ec-8feb-0dcea3726d40 : 8337554.55 ms

5fb6a95b-0e6f-11ec-8feb-0dcea3726d40 : 8377885.18 ms

5fb6a977-0e6f-11ec-8feb-0dcea3726d40 : 8423265.58 ms

5fb6a98c-0e6f-11ec-8feb-0dcea3726d40 : 8428349.44 ms

5fb6a9ca-0e6f-11ec-8feb-0dcea3726d40 : 8507873.51 ms

5fb6a9e4-0e6f-11ec-8feb-0dcea3726d40 : 8545044.78 ms

5fb6aa04-0e6f-11ec-8feb-0dcea3726d40 : 8658737.35 ms

5fb6aa3d-0e6f-11ec-8feb-0dcea3726d40 : 8711391.0 ms

5fb6aa76-0e6f-11ec-8feb-0dcea3726d40 : 8714356.08 ms

5fb6aa85-0e6f-11ec-8feb-0dcea3726d40 : 8737589.45 ms

5fb6aaa1-0e6f-11ec-8feb-0dcea3726d40 : 8747901.75 ms

5fb6aac2-0e6f-11ec-8feb-0dcea3726d40 : 8771175.82 ms

5fb6aad6-0e6f-11ec-8feb-0dcea3726d40 : 8803496.7 ms

6031e7d4-0e6f-11ec-8feb-0dcea3726d40 : 8847266.19 ms

6031e7e4-0e6f-11ec-8feb-0dcea3726d40 : 8875032.65 ms

6031e833-0e6f-11ec-8feb-0dcea3726d40 : 9012529.08 ms

6031e858-0e6f-11ec-8feb-0dcea3726d40 : 9033489.92 ms

6031e873-0e6f-11ec-8feb-0dcea3726d40 : 9112759.37 ms

6031e8ad-0e6f-11ec-8feb-0dcea3726d40 : 9136703.41 ms

6031e8c1-0e6f-11ec-8feb-0dcea3726d40 : 9158721.05 ms

6031e8ea-0e6f-11ec-8feb-0dcea3726d40 : 9178899.85 ms

6031e903-0e6f-11ec-8feb-0dcea3726d40 : 9181454.77 ms

6031e913-0e6f-11ec-8feb-0dcea3726d40 : 9215354.5 ms

6031e92d-0e6f-11ec-8feb-0dcea3726d40 : 9280823.92 ms

6031e95c-0e6f-11ec-8feb-0dcea3726d40 : 9296853.11 ms

6031e975-0e6f-11ec-8feb-0dcea3726d40 : 9310373.86 ms

6031e997-0e6f-11ec-8feb-0dcea3726d40 : 9392139.89 ms

6031e9c3-0e6f-11ec-8feb-0dcea3726d40 : 9406826.8 ms

6031e9ec-0e6f-11ec-8feb-0dcea3726d40 : 9448729.36 ms

6031ea10-0e6f-11ec-8feb-0dcea3726d40 : 9459780.69 ms

6031ea25-0e6f-11ec-8feb-0dcea3726d40 : 9463885.7 ms

6031ea36-0e6f-11ec-8feb-0dcea3726d40 : 9495801.2 ms

6031ea4d-0e6f-11ec-8feb-0dcea3726d40 : 9510202.62 ms

6031ea8b-0e6f-11ec-8feb-0dcea3726d40 : 9558380.94 ms

6031eaa1-0e6f-11ec-8feb-0dcea3726d40 : 9586842.78 ms

6031eabd-0e6f-11ec-8feb-0dcea3726d40 : 9625308.69 ms

6031eae2-0e6f-11ec-8feb-0dcea3726d40 : 9700106.0 ms

6031eb13-0e6f-11ec-8feb-0dcea3726d40 : 9734213.68 ms

6031eb29-0e6f-11ec-8feb-0dcea3726d40 : 9741679.34 ms

6031eb3a-0e6f-11ec-8feb-0dcea3726d40 : 9779248.01 ms

6031eb5f-0e6f-11ec-8feb-0dcea3726d40 : 9784890.75 ms

6031eb7a-0e6f-11ec-8feb-0dcea3726d40 : 9859018.89 ms

6031eba7-0e6f-11ec-8feb-0dcea3726d40 : 9893318.43 ms

60a97246-0e6f-11ec-8feb-0dcea3726d40 : 9911206.35 ms

60a9726a-0e6f-11ec-8feb-0dcea3726d40 : 10028551.18 ms

60a9729b-0e6f-11ec-8feb-0dcea3726d40 : 10089175.63 ms

60a972cb-0e6f-11ec-8feb-0dcea3726d40 : 10127115.88 ms

60a972e1-0e6f-11ec-8feb-0dcea3726d40 : 10142329.76 ms

60a972fd-0e6f-11ec-8feb-0dcea3726d40 : 10181894.26 ms

60a97314-0e6f-11ec-8feb-0dcea3726d40 : 10203551.9 ms

60a97338-0e6f-11ec-8feb-0dcea3726d40 : 10240341.64 ms

60a9734f-0e6f-11ec-8feb-0dcea3726d40 : 10251110.14 ms

60a9736a-0e6f-11ec-8feb-0dcea3726d40 : 10271644.61 ms

60a973b5-0e6f-11ec-8feb-0dcea3726d40 : 10320796.92 ms

60a973db-0e6f-11ec-8feb-0dcea3726d40 : 10374736.07 ms

60a973fa-0e6f-11ec-8feb-0dcea3726d40 : 10504696.33 ms

60a97462-0e6f-11ec-8feb-0dcea3726d40 : 10687707.99 ms

60a974a5-0e6f-11ec-8feb-0dcea3726d40 : 10690682.75 ms

60a974c3-0e6f-11ec-8feb-0dcea3726d40 : 10693296.85 ms

60a9751e-0e6f-11ec-8feb-0dcea3726d40 : 10839385.53 ms

60a97536-0e6f-11ec-8feb-0dcea3726d40 : 10841601.48 ms

60a97550-0e6f-11ec-8feb-0dcea3726d40 : 10923734.57 ms

60a97579-0e6f-11ec-8feb-0dcea3726d40 : 10946614.42 ms

60a9759c-0e6f-11ec-8feb-0dcea3726d40 : 10949490.55 ms

60a975ae-0e6f-11ec-8feb-0dcea3726d40 : 11061865.53 ms

60a9760f-0e6f-11ec-8feb-0dcea3726d40 : 11104497.61 ms

612dd84a-0e6f-11ec-8feb-0dcea3726d40 : 11139823.13 ms

612dd86a-0e6f-11ec-8feb-0dcea3726d40 : 11154645.74 ms

612dd87f-0e6f-11ec-8feb-0dcea3726d40 : 11161101.39 ms

612dd8a3-0e6f-11ec-8feb-0dcea3726d40 : 11171613.39 ms

612dd8b1-0e6f-11ec-8feb-0dcea3726d40 : 11181972.12 ms

612dd8c1-0e6f-11ec-8feb-0dcea3726d40 : 11234953.69 ms

612dd8f0-0e6f-11ec-8feb-0dcea3726d40 : 11251095.47 ms

612dd906-0e6f-11ec-8feb-0dcea3726d40 : 11262467.15 ms

612dd924-0e6f-11ec-8feb-0dcea3726d40 : 11267565.23 ms

612dd93b-0e6f-11ec-8feb-0dcea3726d40 : 11272280.88 ms

612dd94e-0e6f-11ec-8feb-0dcea3726d40 : 11302764.22 ms

612dd972-0e6f-11ec-8feb-0dcea3726d40 : 11304037.18 ms

612dd97e-0e6f-11ec-8feb-0dcea3726d40 : 11382070.67 ms

612dd9b9-0e6f-11ec-8feb-0dcea3726d40 : 11419247.16 ms

612dd9d2-0e6f-11ec-8feb-0dcea3726d40 : 11443828.82 ms

612dd9e5-0e6f-11ec-8feb-0dcea3726d40 : 11498735.22 ms

612dda11-0e6f-11ec-8feb-0dcea3726d40 : 11533685.86 ms

612dda27-0e6f-11ec-8feb-0dcea3726d40 : 11599942.71 ms

