Peer ID : 7
612ddb2e-0e6f-11ec-8feb-0dcea3726d40 : 11807811.72 ms

612ddb41-0e6f-11ec-8feb-0dcea3726d40 : 11819215.88 ms

612ddb5d-0e6f-11ec-8feb-0dcea3726d40 : 11819395.09 ms

612ddb6d-0e6f-11ec-8feb-0dcea3726d40 : 11852182.72 ms

612ddb98-0e6f-11ec-8feb-0dcea3726d40 : 11869962.86 ms

612ddbb3-0e6f-11ec-8feb-0dcea3726d40 : 11879100.9 ms

612ddbc3-0e6f-11ec-8feb-0dcea3726d40 : 11901088.01 ms

612ddbd4-0e6f-11ec-8feb-0dcea3726d40 : 11926603.33 ms

612ddc1b-0e6f-11ec-8feb-0dcea3726d40 : 11939580.25 ms

612ddc2b-0e6f-11ec-8feb-0dcea3726d40 : 11958640.0 ms

619f0454-0e6f-11ec-8feb-0dcea3726d40 : 11960665.99 ms

619f046e-0e6f-11ec-8feb-0dcea3726d40 : 11973686.92 ms

619f0489-0e6f-11ec-8feb-0dcea3726d40 : 12000700.45 ms

619f0492-0e6f-11ec-8feb-0dcea3726d40 : 12124464.72 ms

619f04df-0e6f-11ec-8feb-0dcea3726d40 : 12181167.79 ms

619f04f8-0e6f-11ec-8feb-0dcea3726d40 : 12238195.34 ms

619f0518-0e6f-11ec-8feb-0dcea3726d40 : 12259007.81 ms

619f053d-0e6f-11ec-8feb-0dcea3726d40 : 12273339.01 ms

619f054c-0e6f-11ec-8feb-0dcea3726d40 : 12386016.91 ms

619f0589-0e6f-11ec-8feb-0dcea3726d40 : 12394960.48 ms

619f059f-0e6f-11ec-8feb-0dcea3726d40 : 12433415.04 ms

619f05c7-0e6f-11ec-8feb-0dcea3726d40 : 12437504.43 ms

619f05d1-0e6f-11ec-8feb-0dcea3726d40 : 12509506.9 ms

619f060a-0e6f-11ec-8feb-0dcea3726d40 : 12580220.84 ms

619f0661-0e6f-11ec-8feb-0dcea3726d40 : 12695886.54 ms

619f06de-0e6f-11ec-8feb-0dcea3726d40 : 12848781.17 ms

619f06f5-0e6f-11ec-8feb-0dcea3726d40 : 12881454.86 ms

619f0720-0e6f-11ec-8feb-0dcea3726d40 : 12896207.86 ms

619f0748-0e6f-11ec-8feb-0dcea3726d40 : 12918822.94 ms

619f0758-0e6f-11ec-8feb-0dcea3726d40 : 12927978.31 ms

619f0770-0e6f-11ec-8feb-0dcea3726d40 : 12956651.78 ms

619f0795-0e6f-11ec-8feb-0dcea3726d40 : 12961595.91 ms

619f07a0-0e6f-11ec-8feb-0dcea3726d40 : 12991890.5 ms

619f07c9-0e6f-11ec-8feb-0dcea3726d40 : 13028039.94 ms

619f07e3-0e6f-11ec-8feb-0dcea3726d40 : 13064328.03 ms

619f07ff-0e6f-11ec-8feb-0dcea3726d40 : 13118671.36 ms

619f0823-0e6f-11ec-8feb-0dcea3726d40 : 13120108.12 ms

62293a3d-0e6f-11ec-8feb-0dcea3726d40 : 13134657.59 ms

62293a4d-0e6f-11ec-8feb-0dcea3726d40 : 13144817.19 ms

62293a64-0e6f-11ec-8feb-0dcea3726d40 : 13232273.86 ms

62293a94-0e6f-11ec-8feb-0dcea3726d40 : 13250215.3 ms

62293abf-0e6f-11ec-8feb-0dcea3726d40 : 13274056.33 ms

62293ad7-0e6f-11ec-8feb-0dcea3726d40 : 13298191.13 ms

62293af4-0e6f-11ec-8feb-0dcea3726d40 : 13316909.44 ms

62293b13-0e6f-11ec-8feb-0dcea3726d40 : 13354803.61 ms

62293b43-0e6f-11ec-8feb-0dcea3726d40 : 13425527.97 ms

62293b6e-0e6f-11ec-8feb-0dcea3726d40 : 13429760.59 ms

62293b78-0e6f-11ec-8feb-0dcea3726d40 : 13464487.74 ms

62293ba3-0e6f-11ec-8feb-0dcea3726d40 : 13489140.29 ms

62293bbd-0e6f-11ec-8feb-0dcea3726d40 : 13503375.11 ms

62293bcc-0e6f-11ec-8feb-0dcea3726d40 : 13618460.29 ms

62293c13-0e6f-11ec-8feb-0dcea3726d40 : 13622617.34 ms

62293c24-0e6f-11ec-8feb-0dcea3726d40 : 13647867.75 ms

62293c46-0e6f-11ec-8feb-0dcea3726d40 : 13673579.1 ms

62293c64-0e6f-11ec-8feb-0dcea3726d40 : 13690171.5 ms

62293c76-0e6f-11ec-8feb-0dcea3726d40 : 13722554.96 ms

62293c9b-0e6f-11ec-8feb-0dcea3726d40 : 13739022.71 ms

62293cb2-0e6f-11ec-8feb-0dcea3726d40 : 13758975.6 ms

62293cc0-0e6f-11ec-8feb-0dcea3726d40 : 13799350.73 ms

62293ce7-0e6f-11ec-8feb-0dcea3726d40 : 13863729.87 ms

62293d10-0e6f-11ec-8feb-0dcea3726d40 : 13916912.49 ms

62293d3a-0e6f-11ec-8feb-0dcea3726d40 : 13923848.52 ms

62293d50-0e6f-11ec-8feb-0dcea3726d40 : 13962114.77 ms

62293d7d-0e6f-11ec-8feb-0dcea3726d40 : 13968526.34 ms

62293d90-0e6f-11ec-8feb-0dcea3726d40 : 13989487.68 ms

62293da0-0e6f-11ec-8feb-0dcea3726d40 : 14016345.68 ms

62293dcb-0e6f-11ec-8feb-0dcea3726d40 : 14070841.02 ms

62293df4-0e6f-11ec-8feb-0dcea3726d40 : 14091699.32 ms

62a6a112-0e6f-11ec-8feb-0dcea3726d40 : 14093214.3 ms

62a6a12e-0e6f-11ec-8feb-0dcea3726d40 : 14141865.43 ms

62a6a14f-0e6f-11ec-8feb-0dcea3726d40 : 14159326.9 ms

62a6a167-0e6f-11ec-8feb-0dcea3726d40 : 14178128.82 ms

62a6a187-0e6f-11ec-8feb-0dcea3726d40 : 14253877.24 ms

62a6a1a6-0e6f-11ec-8feb-0dcea3726d40 : 14268327.85 ms

62a6a1ce-0e6f-11ec-8feb-0dcea3726d40 : 14270896.18 ms

62a6a1e6-0e6f-11ec-8feb-0dcea3726d40 : 14281925.29 ms

62a6a1ef-0e6f-11ec-8feb-0dcea3726d40 : 14329356.53 ms

